,Sentence,Word,POS,Tag
"
30573, 1433,on,IN,"|O
"
30574, 1433,chromosome,NN,"|O
"
30575, 1433,18q21,CD,"|O
"
30576, 1433,.,.,"|O
"
30577, 1434,2-21,JJ,"|O
"
30578, 1434,2-21,JJ,"|O
"
30579, 1434,.,.,"|O
"
30580, 1435,3,CD,"|O
"
30581, 1435,in,IN,"|O
"
30582, 1435,a,DT,"|O
"
30583, 1435,large,JJ,"|O
"
30584, 1435,Northern,NNP,"|O
"
30585, 1435,Irish,JJ,"|O
"
30586, 1435,family,NN,"|O
"
30587, 1435,.,.,"|O
"
30588, 1436,The,DT,"|O
"
30589, 1436,gene,NN,"|O
"
30590, 1436,encoding,VBG,"|O
"
30591, 1436,receptor,NN,"|O
"
30592, 1436,activator,NN,"|O
"
30593, 1436,of,IN,"|O
"
30594, 1436,nuclear,JJ,"|O
"
30595, 1436,factor-kappa,NN,"|O
"
30596, 1436,B,NN,"|O
"
30597, 1436,(,(,"|O
"
30598, 1436,RANK,NN,"|O
"
30599, 1436,;,:,"|O
"
30600, 1436,ref,NN,"|O
"
30601, 1436,.,.,"|O
"
30602, 1437,5,CD,"|O
"
30603, 1437,),),"|O
"
30604, 1437,",",",","|O
"
30605, 1437,TNFRSF11A,NN,"|O
"
30606, 1437,",",",","|O
"
30607, 1437,maps,NNS,"|O
"
30608, 1437,to,TO,"|O
"
30609, 1437,this,DT,"|O
"
30610, 1437,region,NN,"|O
"
30611, 1437,.,.,"|O
"
30612, 1438,RANK,NN,"|O
"
30613, 1438,is,VBZ,"|O
"
30614, 1438,essential,JJ,"|O
"
30615, 1438,in,IN,"|O
"
30616, 1438,osteoclast,NN,"|O
"
30617, 1438,formation,NN,"|O
"
30618, 1438,.,.,"|O
"
30619, 1439,We,PRP,"|O
"
30620, 1439,identified,VBN,"|O
"
30621, 1439,two,CD,"|O
"
30622, 1439,heterozygous,JJ,"|O
"
30623, 1439,insertion,NN,"|O
"
30624, 1439,mutations,NNS,"|O
"
30625, 1439,in,IN,"|O
"
30626, 1439,exon,NN,"|O
"
30627, 1439,1,CD,"|O
"
30628, 1439,of,IN,"|O
"
30629, 1439,TNFRSF11A,NN,"|O
"
30630, 1439,in,IN,"|O
"
30631, 1439,affected,JJ,"|O
"
30632, 1439,members,NNS,"|O
"
30633, 1439,of,IN,"|O
"
30634, 1439,four,CD,"|O
"
30635, 1439,families,NNS,"|O
"
30636, 1439,with,IN,"|O
"
30637, 1439,FEO,NN,"|B-DISEASE
"
30638, 1439,or,CC,"|O
"
30639, 1439,familial,JJ,"|B-DISEASE
"
30640, 1439,Paget,VB,"|I-DISEASE
"
30641, 1439,disease,NN,"|I-DISEASE
"
30642, 1439,of,IN,"|I-DISEASE
"
30643, 1439,bone,NN,"|I-DISEASE
"
30644, 1439,(,(,"|O
"
30645, 1439,PDB,NN,"|B-DISEASE
"
30646, 1439,),),"|O
"
30647, 1439,.,.,"|O
"
30648, 1440,One,CD,"|O
"
30649, 1440,was,VBD,"|O
"
30650, 1440,a,DT,"|O
"
30651, 1440,duplication,NN,"|O
"
30652, 1440,of,IN,"|O
"
30653, 1440,18,CD,"|O
"
30654, 1440,bases,NNS,"|O
"
30655, 1440,and,CC,"|O
"
30656, 1440,the,DT,"|O
"
30657, 1440,other,JJ,"|O
"
30658, 1440,a,DT,"|O
"
30659, 1440,duplication,NN,"|O
"
30660, 1440,of,IN,"|O
"
30661, 1440,27,CD,"|O
"
30662, 1440,bases,NNS,"|O
"
30663, 1440,",",",","|O
"
30664, 1440,both,DT,"|O
"
30665, 1440,of,IN,"|O
"
30666, 1440,which,WDT,"|O
"
30667, 1440,affected,JJ,"|O
"
30668, 1440,the,DT,"|O
"
30669, 1440,signal,NN,"|O
"
30670, 1440,peptide,NN,"|O
"
30671, 1440,region,NN,"|O
"
30672, 1440,of,IN,"|O
"
30673, 1440,the,DT,"|O
"
30674, 1440,RANK,NN,"|O
"
30675, 1440,molecule,NN,"|O
"
30676, 1440,.,.,"|O
"
30677, 1441,Expression,NN,"|O
"
30678, 1441,of,IN,"|O
"
30679, 1441,recombinant,NN,"|O
"
30680, 1441,forms,NNS,"|O
"
30681, 1441,of,IN,"|O
"
30682, 1441,the,DT,"|O
"
30683, 1441,mutant,NN,"|O
"
30684, 1441,RANK,NN,"|O
"
30685, 1441,proteins,NNS,"|O
"
30686, 1441,revealed,VBD,"|O
"
30687, 1441,perturbations,NNS,"|O
"
30688, 1441,in,IN,"|O
"
30689, 1441,expression,NN,"|O
"
30690, 1441,levels,NNS,"|O
"
30691, 1441,and,CC,"|O
"
30692, 1441,lack,NN,"|O
"
30693, 1441,of,IN,"|O
"
30694, 1441,normal,JJ,"|O
"
30695, 1441,cleavage,NN,"|O
"
30696, 1441,of,IN,"|O
"
30697, 1441,the,DT,"|O
"
30698, 1441,signal,NN,"|O
"
30699, 1441,peptide,NN,"|O
"
30700, 1441,.,.,"|O
"
30701, 1442,Both,DT,"|O
"
30702, 1442,mutations,NNS,"|O
"
30703, 1442,caused,VBN,"|O
"
30704, 1442,an,DT,"|O
"
30705, 1442,increase,NN,"|O
"
30706, 1442,in,IN,"|O
"
30707, 1442,RANK-mediated,JJ,"|O
"
30708, 1442,nuclear,JJ,"|O
"
30709, 1442,factor-kappaB,NN,"|O
"
30710, 1442,(,(,"|O
"
30711, 1442,NF-kappaB,NN,"|O
"
30712, 1442,),),"|O
"
30713, 1442,signalling,VBG,"|O
"
30714, 1442,in,IN,"|O
"
30715, 1442,vitro,NN,"|O
"
30716, 1442,",",",","|O
"
30717, 1442,consistent,NN,"|O
"
30718, 1442,with,IN,"|O
"
30719, 1442,the,DT,"|O
"
30720, 1442,presence,NN,"|O
"
30721, 1442,of,IN,"|O
"
30722, 1442,an,DT,"|O
"
30723, 1442,activating,VBG,"|O
"
30724, 1442,mutation,NN,"|O
"
30725, 1442,.,.,"|O
"
30726, 1443,Cardiac,NN,"|O
"
30727, 1443,Na(+),NN,"|O
"
30728, 1443,channel,NNS,"|O
"
30729, 1443,dysfunction,NN,"|O
"
30730, 1443,in,IN,"|O
"
30731, 1443,Brugada,NNP,"|B-DISEASE
"
30732, 1443,syndrome,NN,"|I-DISEASE
"
30733, 1443,is,VBZ,"|O
"
30734, 1443,aggravated,VBN,"|O
"
30735, 1443,by,IN,"|O
"
30736, 1443,beta(1)-subunit.,NN,"|O
"
30737, 1443,BACKGROUND,NN,"|O
"
30738, 1443,Mutations,NNS,"|O
"
30739, 1443,in,IN,"|O
"
30740, 1443,the,DT,"|O
"
30741, 1443,gene,NN,"|O
"
30742, 1443,encoding,VBG,"|O
"
30743, 1443,the,DT,"|O
"
30744, 1443,human,NN,"|O
"
30745, 1443,cardiac,NN,"|O
"
30746, 1443,Na,NN,"|O
"
30747, 1443,(,(,"|O
"
30748, 1443,+,NN,"|O
"
30749, 1443,),),"|O
"
30750, 1443,channel,NNS,"|O
"
30751, 1443,alpha-subunit,NN,"|O
"
30752, 1443,(,(,"|O
"
30753, 1443,hH1,NN,"|O
"
30754, 1443,),),"|O
"
30755, 1443,are,VBP,"|O
"
30756, 1443,responsible,JJ,"|O
"
30757, 1443,for,IN,"|O
"
30758, 1443,chromosome,NN,"|O
"
30759, 1443,3-linked,JJ,"|O
"
30760, 1443,congenital,NN,"|B-DISEASE
"
30761, 1443,long-QT,NN,"|I-DISEASE
"
30762, 1443,syndrome,NN,"|I-DISEASE
"
30763, 1443,(,(,"|O
"
30764, 1443,LQT3,NN,"|B-DISEASE
"
30765, 1443,),),"|O
"
30766, 1443,and,CC,"|O
"
30767, 1443,idiopathic,JJ,"|B-DISEASE
"
30768, 1443,ventricular,NN,"|I-DISEASE
"
30769, 1443,fibrillation,NN,"|I-DISEASE
"
30770, 1443,(,(,"|O
"
30771, 1443,IVF,NN,"|B-DISEASE
"
30772, 1443,),),"|O
"
30773, 1443,.,.,"|O
"
30774, 1444,An,DT,"|O
"
30775, 1444,auxiliary,JJ,"|O
"
30776, 1444,beta,NN,"|O
"
30777, 1444,(,(,"|O
"
30778, 1444,1,CD,"|O
"
30779, 1444,),),"|O
"
30780, 1444,-subunit,NN,"|O
"
30781, 1444,",",",","|O
"
30782, 1444,widely,RB,"|O
"
30783, 1444,expressed,VBN,"|O
"
30784, 1444,in,IN,"|O
"
30785, 1444,excitable,JJ,"|O
"
30786, 1444,tissues,NNS,"|O
"
30787, 1444,",",",","|O
"
30788, 1444,shifts,NNS,"|O
"
30789, 1444,the,DT,"|O
"
30790, 1444,voltage,NN,"|O
"
30791, 1444,dependence,NN,"|O
"
30792, 1444,of,IN,"|O
"
30793, 1444,steady-state,NN,"|O
"
30794, 1444,inactivation,NN,"|O
"
30795, 1444,toward,IN,"|O
"
30796, 1444,more,RBR,"|O
"
30797, 1444,negative,JJ,"|O
"
30798, 1444,potentials,NNS,"|O
"
30799, 1444,and,CC,"|O
"
30800, 1444,restores,NNS,"|O
"
30801, 1444,normal,JJ,"|O
"
30802, 1444,gating,VBG,"|O
"
30803, 1444,kinetics,NNS,"|O
"
30804, 1444,of,IN,"|O
"
30805, 1444,brain,NN,"|O
"
30806, 1444,and,CC,"|O
"
30807, 1444,skeletal,NN,"|O
"
30808, 1444,muscle,NN,"|O
"
30809, 1444,Na,NN,"|O
"
30810, 1444,(,(,"|O
"
30811, 1444,+,NN,"|O
"
30812, 1444,),),"|O
"
30813, 1444,channels,NNS,"|O
"
30814, 1444,expressed,VBN,"|O
"
30815, 1444,in,IN,"|O
"
30816, 1444,Xenopus,NN,"|O
"
30817, 1444,oocytes,NNS,"|O
"
30818, 1444,but,CC,"|O
"
30819, 1444,has,VBZ,"|O
"
30820, 1444,little,JJ,"|O
"
30821, 1444,if,IN,"|O
"
30822, 1444,any,DT,"|O
"
30823, 1444,functional,JJ,"|O
"
30824, 1444,effect,NN,"|O
"
30825, 1444,on,IN,"|O
"
30826, 1444,the,DT,"|O
"
30827, 1444,cardiac,NN,"|O
"
30828, 1444,isoform,NN,"|O
"
30829, 1444,.,.,"|O
"
30830, 1445,Here,RB,"|O
"
30831, 1445,",",",","|O
"
30832, 1445,we,PRP,"|O
"
30833, 1445,characterize,NN,"|O
"
30834, 1445,the,DT,"|O
"
30835, 1445,altered,VBN,"|O
"
30836, 1445,effects,NNS,"|O
"
30837, 1445,of,IN,"|O
"
30838, 1445,a,DT,"|O
"
30839, 1445,human,NN,"|O
"
30840, 1445,beta,NN,"|O
"
30841, 1445,(,(,"|O
"
30842, 1445,1,CD,"|O
"
30843, 1445,),),"|O
"
30844, 1445,-subunit,NN,"|O
"
30845, 1445,(,(,"|O
"
30846, 1445,hbeta,NN,"|O
"
30847, 1445,(,(,"|O
"
30848, 1445,1,CD,"|O
"
30849, 1445,),),"|O
"
30850, 1445,),),"|O
"
30851, 1445,on,IN,"|O
"
30852, 1445,the,DT,"|O
"
30853, 1445,heterologously,RB,"|O
"
30854, 1445,expressed,VBN,"|O
"
30855, 1445,hH1,NN,"|O
"
30856, 1445,mutation,NN,"|O
"
30857, 1445,(,(,"|O
"
30858, 1445,T1620M,NN,"|O
"
30859, 1445,),),"|O
"
30860, 1445,previously,RB,"|O
"
30861, 1445,associated,VBN,"|O
"
30862, 1445,with,IN,"|O
"
30863, 1445,IVF,NN,"|B-DISEASE
"
30864, 1445,.,.,"|O
"
30865, 1446,METHODS,NN,"|O
"
30866, 1446,AND,CC,"|O
"
30867, 1446,RESULTS,NN,"|O
"
30868, 1446,When,WRB,"|O
"
30869, 1446,expressed,VBN,"|O
"
30870, 1446,alone,RB,"|O
"
30871, 1446,in,IN,"|O
"
30872, 1446,Xenopus,NN,"|O
"
30873, 1446,oocytes,NNS,"|O
"
30874, 1446,",",",","|O
"
30875, 1446,T1620M,NN,"|O
"
30876, 1446,exhibited,VBN,"|O
"
30877, 1446,no,DT,"|O
"
30878, 1446,persistent,NN,"|O
"
30879, 1446,currents,NNS,"|O
"
30880, 1446,",",",","|O
"
30881, 1446,in,IN,"|O
"
30882, 1446,contrast,NN,"|O
"
30883, 1446,to,TO,"|O
"
30884, 1446,the,DT,"|O
"
30885, 1446,LQT3,NN,"|B-DISEASE
"
30886, 1446,mutant,NN,"|O
"
30887, 1446,channels,NNS,"|O
"
30888, 1446,",",",","|O
"
30889, 1446,but,CC,"|O
"
30890, 1446,the,DT,"|O
"
30891, 1446,midpoint,NN,"|O
"
30892, 1446,of,IN,"|O
"
30893, 1446,steady-state,NN,"|O
"
30894, 1446,inactivation,NN,"|O
"
30895, 1446,(,(,"|O
"
30896, 1446,V,NN,"|O
"
30897, 1446,(,(,"|O
"
30898, 1446,1,CD,"|O
"
30899, 1446,/,NN,"|O
"
30900, 1446,2,CD,"|O
"
30901, 1446,),),"|O
"
30902, 1446,),),"|O
"
30903, 1446,was,VBD,"|O
"
30904, 1446,significantly,RB,"|O
"
30905, 1446,shifted,VBN,"|O
"
30906, 1446,toward,IN,"|O
"
30907, 1446,more,RBR,"|O
"
30908, 1446,positive,JJ,"|O
"
30909, 1446,potentials,NNS,"|O
"
30910, 1446,than,IN,"|O
"
30911, 1446,for,IN,"|O
"
30912, 1446,wild-type,NN,"|O
"
30913, 1446,hH1,NN,"|O
"
30914, 1446,.,.,"|O
"
30915, 1447,Coexpression,NN,"|O
"
30916, 1447,of,IN,"|O
"
30917, 1447,hbeta,NN,"|O
"
30918, 1447,(,(,"|O
"
30919, 1447,1,CD,"|O
"
30920, 1447,),),"|O
"
30921, 1447,did,VBD,"|O
"
30922, 1447,not,RB,"|O
"
30923, 1447,significantly,RB,"|O
"
30924, 1447,alter,NN,"|O
"
30925, 1447,current,JJ,"|O
"
30926, 1447,decay,NN,"|O
"
30927, 1447,or,CC,"|O
"
30928, 1447,recovery,NN,"|O
"
30929, 1447,from,IN,"|O
"
30930, 1447,inactivation,NN,"|O
"
30931, 1447,of,IN,"|O
"
30932, 1447,wild-type,NN,"|O
"
30933, 1447,hH1,NN,"|O
"
30934, 1447,;,:,"|O
"
30935, 1447,however,RB,"|O
"
30936, 1447,",",",","|O
"
30937, 1447,it,PRP,"|O
"
30938, 1447,further,RB,"|O
"
30939, 1447,shifted,VBN,"|O
"
30940, 1447,the,DT,"|O
"
30941, 1447,V,NN,"|O
"
30942, 1447,(,(,"|O
"
30943, 1447,1,CD,"|O
"
30944, 1447,/,NN,"|O
"
30945, 1447,2,CD,"|O
"
30946, 1447,),),"|O
"
30947, 1447,and,CC,"|O
"
30948, 1447,accelerated,VBN,"|O
"
30949, 1447,the,DT,"|O
"
30950, 1447,recovery,NN,"|O
"
30951, 1447,from,IN,"|O
"
30952, 1447,inactivation,NN,"|O
"
30953, 1447,of,IN,"|O
"
30954, 1447,T1620M,NN,"|O
"
30955, 1447,.,.,"|O
"
30956, 1448,Oocyte,NN,"|O
"
30957, 1448,macropatch,NN,"|O
"
30958, 1448,analysis,NN,"|O
"
30959, 1448,revealed,VBD,"|O
"
30960, 1448,that,IN,"|O
"
30961, 1448,the,DT,"|O
"
30962, 1448,activation,NN,"|O
"
30963, 1448,kinetics,NNS,"|O
"
30964, 1448,of,IN,"|O
"
30965, 1448,T1620M,NN,"|O
"
30966, 1448,were,VBD,"|O
"
30967, 1448,normal,JJ,"|O
"
30968, 1448,.,.,"|O
"
30969, 1449,CONCLUSIONS,NN,"|O
"
30970, 1449,It,PRP,"|O
"
30971, 1449,is,VBZ,"|O
"
30972, 1449,suggested,VBN,"|O
"
30973, 1449,that,IN,"|O
"
30974, 1449,coexpression,NN,"|O
"
30975, 1449,of,IN,"|O
"
30976, 1449,hbeta,NN,"|O
"
30977, 1449,(,(,"|O
"
30978, 1449,1,CD,"|O
"
30979, 1449,),),"|O
"
30980, 1449,exposes,NNS,"|O
"
30981, 1449,a,DT,"|O
"
30982, 1449,more,RBR,"|O
"
30983, 1449,severe,JJ,"|O
"
30984, 1449,functional,JJ,"|O
"
30985, 1449,defect,NN,"|O
"
30986, 1449,that,IN,"|O
"
30987, 1449,results,NNS,"|O
"
30988, 1449,in,IN,"|O
"
30989, 1449,a,DT,"|O
"
30990, 1449,greater,JJR,"|O
"
30991, 1449,overlap,NN,"|O
"
30992, 1449,in,IN,"|O
"
30993, 1449,the,DT,"|O
"
30994, 1449,relationship,NN,"|O
"
30995, 1449,between,IN,"|O
"
30996, 1449,channel,NNS,"|O
"
30997, 1449,inactivation,NN,"|O
"
30998, 1449,and,CC,"|O
"
30999, 1449,activation,NN,"|O
"
31000, 1449,(,(,"|O
"
31001, 1449,window,NN,"|O
"
31002, 1449,current,JJ,"|O
"
31003, 1449,),),"|O
"
31004, 1449,in,IN,"|O
"
31005, 1449,T1620M,NN,"|O
"
31006, 1449,",",",","|O
"
31007, 1449,which,WDT,"|O
"
31008, 1449,is,VBZ,"|O
"
31009, 1449,proposed,VBN,"|O
"
31010, 1449,to,TO,"|O
"
31011, 1449,be,VB,"|O
"
31012, 1449,a,DT,"|O
"
31013, 1449,potential,JJ,"|O
"
31014, 1449,pathophysiological,JJ,"|O
"
31015, 1449,mechanism,NN,"|O
"
31016, 1449,of,IN,"|O
"
31017, 1449,IVF,NN,"|B-DISEASE
"
31018, 1449,in,IN,"|O
"
31019, 1449,vivo,NN,"|O
"
31020, 1449,.,.,"|O
"
31021, 1450,One,CD,"|O
"
31022, 1450,possible,JJ,"|O
"
31023, 1450,explanation,NN,"|O
"
31024, 1450,for,IN,"|O
"
31025, 1450,our,PRP$,"|O
"
31026, 1450,finding,VBG,"|O
"
31027, 1450,is,VBZ,"|O
"
31028, 1450,an,DT,"|O
"
31029, 1450,altered,VBN,"|O
"
31030, 1450,alpha-,NN,"|O
"
31031, 1450,/,NN,"|O
"
31032, 1450,beta,NN,"|O
"
31033, 1450,(,(,"|O
"
31034, 1450,1,CD,"|O
"
31035, 1450,),),"|O
"
31036, 1450,-subunit,NN,"|O
"
31037, 1450,association,NN,"|O
"
31038, 1450,in,IN,"|O
"
31039, 1450,the,DT,"|O
"
31040, 1450,mutant,NN,"|O
"
31041, 1450,.,.,"|O
"
31042, 1451,.,.,"|O
"
31043, 1452,Meiotic,JJ,"|O
"
31044, 1452,segregation,NN,"|O
"
31045, 1452,analysis,NN,"|O
"
31046, 1452,of,IN,"|O
"
31047, 1452,RB1,NN,"|O
"
31048, 1452,alleles,NNS,"|O
"
31049, 1452,in,IN,"|O
"
31050, 1452,retinoblastoma,NN,"|B-DISEASE
"
31051, 1452,pedigrees,NNS,"|O
"
31052, 1452,by,IN,"|O
"
31053, 1452,use,NN,"|O
"
31054, 1452,of,IN,"|O
"
31055, 1452,single-sperm,NN,"|O
"
31056, 1452,typing.,NN,"|O
"
31057, 1452,In,IN,"|O
"
31058, 1452,hereditary,NN,"|B-DISEASE
"
31059, 1452,retinoblastoma,NN,"|I-DISEASE
"
31060, 1452,",",",","|O
"
31061, 1452,different,JJ,"|O
"
31062, 1452,epidemiological,JJ,"|O
"
31063, 1452,studies,NNS,"|O
"
31064, 1452,have,VB,"|O
"
31065, 1452,indicated,VBN,"|O
"
31066, 1452,a,DT,"|O
"
31067, 1452,preferential,NN,"|O
"
31068, 1452,paternal,NN,"|O
"
31069, 1452,transmission,NN,"|O
"
31070, 1452,of,IN,"|O
"
31071, 1452,mutant,NN,"|O
"
31072, 1452,retinoblastoma,NN,"|B-DISEASE
"
31073, 1452,alleles,NNS,"|O
"
31074, 1452,to,TO,"|O
"
31075, 1452,offspring,VBG,"|O
"
31076, 1452,",",",","|O
"
31077, 1452,suggesting,VBG,"|O
"
31078, 1452,the,DT,"|O
"
31079, 1452,occurrence,NN,"|O
"
31080, 1452,of,IN,"|O
"
31081, 1452,a,DT,"|O
"
31082, 1452,meiotic,JJ,"|O
"
31083, 1452,drive,NN,"|O
"
31084, 1452,.,.,"|O
"
31085, 1453,To,TO,"|O
"
31086, 1453,investigate,NN,"|O
"
31087, 1453,this,DT,"|O
"
31088, 1453,mechanism,NN,"|O
"
31089, 1453,",",",","|O
"
31090, 1453,we,PRP,"|O
"
31091, 1453,analyzed,VBN,"|O
"
31092, 1453,sperm,NN,"|O
"
31093, 1453,samples,NNS,"|O
"
31094, 1453,from,IN,"|O
"
31095, 1453,six,CD,"|O
"
31096, 1453,individuals,NNS,"|O
"
31097, 1453,from,IN,"|O
"
31098, 1453,five,CD,"|O
"
31099, 1453,unrelated,JJ,"|O
"
31100, 1453,families,NNS,"|O
"
31101, 1453,affected,JJ,"|O
"
31102, 1453,with,IN,"|O
"
31103, 1453,hereditary,NN,"|B-DISEASE
"
31104, 1453,retinoblastoma,NN,"|I-DISEASE
"
31105, 1453,.,.,"|O
"
31106, 1454,Single-sperm,JJ,"|O
"
31107, 1454,typing,VBG,"|O
"
31108, 1454,techniques,NNS,"|O
"
31109, 1454,were,VBD,"|O
"
31110, 1454,performed,VBN,"|O
"
31111, 1454,for,IN,"|O
"
31112, 1454,each,DT,"|O
"
31113, 1454,sample,NN,"|O
"
31114, 1454,by,IN,"|O
"
31115, 1454,study,NN,"|O
"
31116, 1454,of,IN,"|O
"
31117, 1454,two,CD,"|O
"
31118, 1454,informative,JJ,"|O
"
31119, 1454,short,JJ,"|O
"
31120, 1454,tandem,NN,"|O
"
31121, 1454,repeats,NNS,"|O
"
31122, 1454,located,VBN,"|O
"
31123, 1454,either,DT,"|O
"
31124, 1454,in,IN,"|O
"
31125, 1454,or,CC,"|O
"
31126, 1454,close,RB,"|O
"
31127, 1454,to,TO,"|O
"
31128, 1454,the,DT,"|O
"
31129, 1454,retinoblastoma,NN,"|B-DISEASE
"
31130, 1454,gene,NN,"|O
"
31131, 1454,(,(,"|O
"
31132, 1454,RB1,NN,"|O
"
31133, 1454,),),"|O
"
31134, 1454,.,.,"|O
"
31135, 1455,The,DT,"|O
"
31136, 1455,segregation,NN,"|O
"
31137, 1455,probability,NN,"|O
"
31138, 1455,of,IN,"|O
"
31139, 1455,mutant,NN,"|O
"
31140, 1455,RB1,NN,"|O
"
31141, 1455,alleles,NNS,"|O
"
31142, 1455,in,IN,"|O
"
31143, 1455,sperm,NN,"|O
"
31144, 1455,samples,NNS,"|O
"
31145, 1455,was,VBD,"|O
"
31146, 1455,assessed,VBN,"|O
"
31147, 1455,by,IN,"|O
"
31148, 1455,use,NN,"|O
"
31149, 1455,of,IN,"|O
"
31150, 1455,the,DT,"|O
"
31151, 1455,SPERMSEG,NN,"|O
"
31152, 1455,program,NN,"|O
"
31153, 1455,",",",","|O
"
31154, 1455,which,WDT,"|O
"
31155, 1455,includes,VBZ,"|O
"
31156, 1455,experimental,NN,"|O
"
31157, 1455,parameters,NNS,"|O
"
31158, 1455,",",",","|O
"
31159, 1455,recombination,NN,"|O
"
31160, 1455,fractions,NNS,"|O
"
31161, 1455,between,IN,"|O
"
31162, 1455,the,DT,"|O
"
31163, 1455,markers,NNS,"|O
"
31164, 1455,",",",","|O
"
31165, 1455,and,CC,"|O
"
31166, 1455,segregation,NN,"|O
"
31167, 1455,parameters,NNS,"|O
"
31168, 1455,.,.,"|O
"
31169, 1456,A,DT,"|O
"
31170, 1456,total,JJ,"|O
"
31171, 1456,of,IN,"|O
"
31172, 1456,2,CD,"|O
"
31173, 1456,",",",","|O
"
31174, 1456,952,CD,"|O
"
31175, 1456,single,JJ,"|O
"
31176, 1456,sperm,NN,"|O
"
31177, 1456,from,IN,"|O
"
31178, 1456,the,DT,"|O
"
31179, 1456,six,CD,"|O
"
31180, 1456,donors,NNS,"|O
"
31181, 1456,were,VBD,"|O
"
31182, 1456,analyzed,VBN,"|O
"
31183, 1456,.,.,"|O
"
31184, 1457,We,PRP,"|O
"
31185, 1457,detected,VBN,"|O
"
31186, 1457,a,DT,"|O
"
31187, 1457,significant,JJ,"|O
"
31188, 1457,segregation,NN,"|O
"
31189, 1457,distortion,NN,"|O
"
31190, 1457,in,IN,"|O
"
31191, 1457,the,DT,"|O
"
31192, 1457,data,NNS,"|O
"
31193, 1457,as,IN,"|O
"
31194, 1457,a,DT,"|O
"
31195, 1457,whole,JJ,"|O
"
31196, 1457,(,(,"|O
"
31197, 1457,P,NN,"|O
"
31198, 1457,=,NN,"|O
"
31199, 1457,.,.,"|O
"
31200, 1458,0099,CD,"|O
"
31201, 1458,),),"|O
"
31202, 1458,and,CC,"|O
"
31203, 1458,a,DT,"|O
"
31204, 1458,significant,JJ,"|O
"
31205, 1458,heterogeneity,NN,"|O
"
31206, 1458,in,IN,"|O
"
31207, 1458,the,DT,"|O
"
31208, 1458,segregation,NN,"|O
"
31209, 1458,rate,NN,"|O
"
31210, 1458,across,IN,"|O
"
31211, 1458,donors,NNS,"|O
"
31212, 1458,(,(,"|O
"
31213, 1458,.,.,"|O
"
31214, 1459,0092,CD,"|O
"
31215, 1459,),),"|O
"
31216, 1459,.,.,"|O
"
31217, 1460,Further,RB,"|O
"
31218, 1460,analysis,NN,"|O
"
31219, 1460,shows,NNS,"|O
"
31220, 1460,that,IN,"|O
"
31221, 1460,this,DT,"|O
"
31222, 1460,result,NN,"|O
"
31223, 1460,can,MD,"|O
"
31224, 1460,be,VB,"|O
"
31225, 1460,explained,VBD,"|O
"
31226, 1460,by,IN,"|O
"
31227, 1460,segregation,NN,"|O
"
31228, 1460,distortion,NN,"|O
"
31229, 1460,in,IN,"|O
"
31230, 1460,favor,NN,"|O
"
31231, 1460,of,IN,"|O
"
31232, 1460,the,DT,"|O
"
31233, 1460,normal,JJ,"|O
"
31234, 1460,allele,NN,"|O
"
31235, 1460,in,IN,"|O
"
31236, 1460,one,CD,"|O
"
31237, 1460,donor,NN,"|O
"
31238, 1460,only,RB,"|O
"
31239, 1460,and,CC,"|O
"
31240, 1460,that,IN,"|O
"
31241, 1460,it,PRP,"|O
"
31242, 1460,does,VBZ,"|O
"
31243, 1460,not,RB,"|O
"
31244, 1460,provide,NN,"|O
"
31245, 1460,evidence,NN,"|O
"
31246, 1460,of,IN,"|O
"
31247, 1460,a,DT,"|O
"
31248, 1460,significant,JJ,"|O
"
31249, 1460,segregation,NN,"|O
"
31250, 1460,distortion,NN,"|O
"
31251, 1460,in,IN,"|O
"
31252, 1460,the,DT,"|O
"
31253, 1460,other,JJ,"|O
"
31254, 1460,donors,NNS,"|O
"
31255, 1460,.,.,"|O
"
31256, 1461,The,DT,"|O
"
31257, 1461,segregation,NN,"|O
"
31258, 1461,distortion,NN,"|O
"
31259, 1461,favoring,VBG,"|O
"
31260, 1461,the,DT,"|O
"
31261, 1461,mutant,NN,"|O
"
31262, 1461,RB1,NN,"|O
"
31263, 1461,allele,NN,"|O
"
31264, 1461,does,VBZ,"|O
"
31265, 1461,not,RB,"|O
"
31266, 1461,seem,NN,"|O
"
31267, 1461,to,TO,"|O
"
31268, 1461,occur,NN,"|O
"
31269, 1461,during,IN,"|O
"
31270, 1461,spermatogenesis,NN,"|O
"
31271, 1461,",",",","|O
"
31272, 1461,and,CC,"|O
"
31273, 1461,",",",","|O
"
31274, 1461,thus,RB,"|O
"
31275, 1461,",",",","|O
"
31276, 1461,meiotic,JJ,"|O
"
31277, 1461,drive,NN,"|O
"
31278, 1461,may,MD,"|O
"
31279, 1461,result,NN,"|O
"
31280, 1461,either,DT,"|O
"
31281, 1461,from,IN,"|O
"
31282, 1461,various,JJ,"|O
"
31283, 1461,mechanisms,NNS,"|O
"
31284, 1461,",",",","|O
"
31285, 1461,including,VBG,"|O
"
31286, 1461,a,DT,"|O
"
31287, 1461,fertilization,NN,"|O
"
31288, 1461,advantage,NN,"|O
"
31289, 1461,or,CC,"|O
"
31290, 1461,a,DT,"|O
"
31291, 1461,better,RBR,"|O
"
31292, 1461,mobility,NN,"|O
"
31293, 1461,in,IN,"|O
"
31294, 1461,sperm,NN,"|O
"
31295, 1461,bearing,NN,"|O
"
31296, 1461,a,DT,"|O
"
31297, 1461,mutant,NN,"|O
